,cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed,paid
6775,UgzcFQlEIZTd8GIwdAV4AaABAg,"Kebanyakan ngutang Dari era president sblm nya ama proyek2 ga jelas ..logika orang bego kyk gw ya,negara  ngutang kl buat bangun infrastructure yg kepake Masih mending lah ini apbn boncos di tambal pake utang buat MBG lah trus kopdes merah putih lah..belum lagi dlu bangun kereta cepat eh rute nya cuman sampe bandung😂..di Arab dgn duit yg Sama bisa bangun jarak Dr Jakarta sampe Surabaya...ngakunya negara beriman,babi Haram tapi korupsi Masih sah2 aja..yang ditangkap pun tebang pilih juga adanya..Cancel MBG kopdes dll ..bikin hukuman mati sita aset buat para koruptor..",1 month ago,@stefanusclemens8192,UCTjG88_bd1-2NU9H8ExQwoQ,0,,https://yt3.ggpht.com/ytc/AIdro_nhwHyAqPQAG1zFsCrQagC1cy_NZVCsHxtK_fLKzgb-kA=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.845606,
6776,Ugwv_3kHCGptWE-98Ux4AaABAg,Kenapa gw malah tertarik sama kapur yang bentuknya kek spidol itu😅 penasaran sama gimana cara menghapus tulisan itu😅,1 month ago,@termozkophi,UCoylyirg6DyLLgEcE0xlHZw,0,,https://yt3.ggpht.com/ytc/AIdro_lEpFULf1ivVPcEjkWc6LzrQ6E_YAtdFPaWOU4HSuaokZw=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.847168,
6777,UgwgOVGM0jxLgh6CYc14AaABAg,"Tidak segampang itu membalikkan telapak tangan,apalagi presiden kita Prabowo,ibu negara kita tedi,pejabat publik kita low level",1 month ago,@arbibayu1006,UCFB6dErYhp_5icXAqwIWCTw,0,,https://yt3.ggpht.com/ytc/AIdro_kfzVqgeCdeKjTgS_KP-o_GR9W0wGJQamRrASBCkXo=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.848719,
6778,Ugye3-j99NpMxjkspBF4AaABAg,Ingat 1 periode aja guys😂,1 month ago,@steventan7543,UCokDtBOdySM7ip78qNzVKKA,0,,https://yt3.ggpht.com/YoMIlM_OostjL5t0TWl3XTmwHeprZXrQXScbOiiz3nukK7sKxqKgkaxwMfAHgwvKG-7lSvJPKA=s88-c-k-c0x00ffffff-no-rj,False,False,1780714640.850376,
6779,UgwkIyGH8zr-lLJL0954AaABAg.AWkPeU2ir-YAWlXt2OYrOc,bocah SMA aja kalo nalarnya gak bosok juga bisa nangkep,1 month ago,@mohamadumaralfarouq7618,UC-Rdu1d4tXkd8eDDkgOg4Lw,6,,https://yt3.ggpht.com/6-OzGpUirFdFMhlgv90JcSoFiTNxuDzwR6nslhJwGtaAfeCIY5CnG2r-YGczzTNLRKiRNcJnYA=s88-c-k-c0x00ffffff-no-rj,False,True,1780714641.108618,
6780,UgwkIyGH8zr-lLJL0954AaABAg.AWkPeU2ir-YAXFVER04XXb,​ @mohamadumaralfarouq7618  Semakin gak berkualitas konten kreator kayak gini semakin mereka menebar akun buzzer2 yang suka nyembah kayak gini keliatan template nya mirip2 semua komennya wkwkwk 🤭😂🤣,1 month ago,@RedArmy_77,UCFX2_1hcg8QEC4Cpucvd8Gg,1,,https://yt3.ggpht.com/t3N_AQgsGWhaoMAZX6RuloDku25DxFfuIhgzZuY_wtACe1INHKH5mOJ-IYNsqjFcwFYkqljIFg=s88-c-k-c0x00ffffff-no-rj,False,True,1780714641.110727,
6781,UgwkIyGH8zr-lLJL0954AaABAg.AWkPeU2ir-YAWpF61kNbN2,"Subsidi energi itu tak terlalu mempengaruhi rupiah karena nominalnya 118 T. hal yang mendasar yang membuat rupiah keok adalah  = 
1. Penarikan Utang senilai 1500 T selama 1,5 tahun terakhir
2. Pemborosan MBG 335 T
3. Kopdes merah putih 500 T
4. Hutang alutsista senilai 500 T
5. Pemerintah terlalu konsumtif tetapi tidak produktif 🙃🙃🙂🙂",1 month ago,@APBNdefisit_pajakdown,UC0zwCj8zcNsiTFiXUuFJgMA,5,,https://yt3.ggpht.com/ytc/AIdro_mC-F_LUNsLxxHq0iRkdThSk-g8rlByJUfRPLo8n2HtbmB0G7VDfzswGgLJModTHVY6_A=s88-c-k-c0x00ffffff-no-rj,False,True,1780714641.112517,
6782,UgwkIyGH8zr-lLJL0954AaABAg.AWkPeU2ir-YAWlakqR94SG,"Gua yg cm lulusan SD aja faham,",1 month ago,@jolumut3323,UCvEpq5cIMxriCONykIAIhwQ,3,,https://yt3.ggpht.com/XPPDVc6PMSvd8nUzeKkq3YA1Q4Sotm0eIDnWg3UmgWJPk0B-oeUwdjUVpsiGgCr3Z0zMm8Hu=s88-c-k-c0x00ffffff-no-rj,False,True,1780714641.114196,
6783,UgwkIyGH8zr-lLJL0954AaABAg.AWkPeU2ir-YAWl11Am8kiQ,ga usah jdi mahasiswa pun bisa nangkep mksud dia,1 month ago,@hakimpluton1019,UC7S3dUVz1kUNvbb-0WrgPLA,1,,https://yt3.ggpht.com/ytc/AIdro_npcUR6XsdtEyWk5O0DUPbiBwaX_JeUikuODvjwubz_UpOPbxUG2HLiUrAGCHsdKbjT0g=s88-c-k-c0x00ffffff-no-rj,False,True,1780714641.115757,
6784,UgwkIyGH8zr-lLJL0954AaABAg.AWkPeU2ir-YAWp_t6Oc9gB,"@ferryirwandi Rupiah melemah lebih karena faktor internal bukan eksternal. Buktinya rupiah melemah ke banyak mata uang asing, sementara mata uang negara negara tetangga justru menguat terhadap dollar AS 🙃🙂",1 month ago,@Utang10.000T_bangkrut,UCflbsmBuAXTDcasldWyCcZA,1,,https://yt3.ggpht.com/ytc/AIdro_l0DUdxEX21czSNEjPg1WmEDvygJXSACsjzmY6GjcN4gWcRDE3X6Anb70DtjYOUCRa2CA=s88-c-k-c0x00ffffff-no-rj,False,True,1780714641.117456,
6785,UgwkIyGH8zr-lLJL0954AaABAg.AWkPeU2ir-YAWlW3k0L3Mc,saya yg bukan mahasiswa juga paham (lulusan mahasiswa),1 month ago,@smittiwerbenjagermanjensen,UCV3MwP9xk-2DhcIGW2vNAXA,0,,https://yt3.ggpht.com/ytc/AIdro_li-_9BauU4Uf4dJ2_MZpdnXZDByXpnKu4ROWG-QIujOF3O=s88-c-k-c0x00ffffff-no-rj,False,True,1780714641.119055,
6786,UgwkIyGH8zr-lLJL0954AaABAg.AWkPeU2ir-YAWlj0jQkRtl,Saya lulusan apa ya bang?,1 month ago,@AkhirZaman3,UCvQC55tTGOy7_8sooz21f6g,0,,https://yt3.ggpht.com/qO8cbEMHD6OOO_IcGnf1pULXFXxkJFOKP5EaEp2BV5SM4i9awkoXxoP-jFDdu4poEPdehK-B=s88-c-k-c0x00ffffff-no-rj,False,True,1780714641.120634,
6787,UgwkIyGH8zr-lLJL0954AaABAg.AWkPeU2ir-YAWljIyBi9ct,​ @AkhirZaman3 TK,1 month ago,@jolumut3323,UCvEpq5cIMxriCONykIAIhwQ,0,,https://yt3.ggpht.com/XPPDVc6PMSvd8nUzeKkq3YA1Q4Sotm0eIDnWg3UmgWJPk0B-oeUwdjUVpsiGgCr3Z0zMm8Hu=s88-c-k-c0x00ffffff-no-rj,False,True,1780714641.122261,
6788,UgwkIyGH8zr-lLJL0954AaABAg.AWkPeU2ir-YAWnusJrSVCf,Anak SMA aja nangkep bang.,1 month ago,@mosstley,UC4Bz3wnWg9bgia1np6pCBrw,0,,https://yt3.ggpht.com/wmiv_fX3wQa-chBZ5e09SQRfuipqgj7bzcarlRKMrkc6lCyCrWpyjsp5sUJj2q0g94-N3Lp90w=s88-c-k-c0x00ffffff-no-rj,False,True,1780714641.123972,
6789,UgxcQqHSXa5bIv3Upfx4AaABAg,"Penguatan dollar dilihat dimana ya? YTD Dollar Index relatif stagnan di 98,43 ke 98,55. Dalam setahun ini, Dollar Index (DXY Index) melemah 3%. Kalau Regional: Malaysia menguat, Spore menguat, Thailand relatif bertahan, cuma Filipina dan Indonesia yg melemah.
Hati2 cerita ""dollar menguat"".",1 month ago,@rizali4651,UCP5DWi6-1zJScjlNDCB0yYw,0,,https://yt3.ggpht.com/ytc/AIdro_m5QgZpLIBuH162NhSBFj2QdkumD_CwlbJQ2_ml9A=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.414739,
6790,UgztPFKz-BD8LTQWUxh4AaABAg,"Kalo mau stabil dolar ,jangan jadikan Jawa sebagai pemimpin negara",1 month ago,@trisnovialdi3401,UCrb5bMJcL_OQpmzgqJnsIoA,0,,https://yt3.ggpht.com/ytc/AIdro_lyWDSnoF0ZXqRGmpY3Y2KAAsPkJ7dlYkWO32dNOAhvlts=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.417454,
6791,Ugz7Jtd_vP2aGrvZWkV4AaABAg,Pembahasan mudah dipahami,1 month ago,@karimlegaspi,UCOCBhQbnUtBVia56EhvUU5Q,0,,https://yt3.ggpht.com/_XCMel_7Y0rnViPrsAJUzEmT_fP4F67D76NielUA17XQvoO-lT1Qg-V1rKhw8RvawApSqUAo=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.419694,
6792,UgxX6S0DZTZDCYNguS94AaABAg,Postingannya itu justru membangun menjelaskan ke masyarakat awam tentang penyebab kondisi ekonomi.. tapi komen2 nya ditunggangi buzzer oposilit sdm rendah 😂,1 month ago,@komemiyut,UCbN1pTZpqXtSGAK0ksFwnYw,0,,https://yt3.ggpht.com/ytc/AIdro_kgo5-MnM8oZR7nY16V-tDL5_A6dKIJoQqTwiqSgTbZYwwthXx2pd4s6k-o2cXayo3jJA=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.421996,
6793,Ugzn7FnSmDIo-tcIdjF4AaABAg,Anggaran spending Negara membengkak demi Program yang memakai budget Triliunan per hari tapi ujung2nya jadi tai di flush toilet,1 month ago,@MoonlightSonata-69,UCF4UZ7FSEL7_H-Peb7QEXfw,0,,https://yt3.ggpht.com/UxWZ_CJQrUdWBp5CW6o-KA4V8iqFMpc03EKGpGXsAE_AuCCt8H8y_FYmCuUYE1BF7joilYfp=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.424129,
6794,UgwrCv8uxc8LFnZcZYp4AaABAg,Dualsime penanganan,1 month ago,@starlightKnight3,UC6EqQY2Zd--kqQLDdu1QqRw,0,,https://yt3.ggpht.com/h_3YMyMqLxtO8kRpAzdnoz91wMxXJzb0K6tGLjWPcGx0ZVntV5vz3I7AMvXHrsw0jWCbBAm4Vw4=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.426239,
6795,UgxgFZWmgjOOpcknByx4AaABAg,BUAT MBG AJA SEMUA SEKALIAN WO,1 month ago,@d_ahmad7384,UCbm8wMt_n1TUHbtKYpTKyjg,0,,https://yt3.ggpht.com/ytc/AIdro_l7es8kHTYUg88h23uKWhMZo2MjmmyBV78vhVq7gLN2hcE=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.428431,
6796,Ugwor48B_UuE7ycidwB4AaABAg,Siapa sih kameramen fokusnya pindah pindah bikin sakit mata. Bentar lagi koperasi merah putih mau dijalankan loh ya,1 month ago,@cainabodas1883,UCUAC7zevs8S3t6KmgXkjUhw,0,,https://yt3.ggpht.com/ytc/AIdro_kq-ADcCFV0u1UGMh5xIvKHr3GTvY-HcwVhmPaDpeLPVQ4o=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.430721,
6797,Ugww4nweGIjCREpTYCV4AaABAg,"belanja apbn bukan ke hal yg produktif, kebijakan bea keluar batubara dan nikel ? hello, investor lebih baik cabut",1 month ago,@josh12823,UCY8T6tCxC2ymhG467lnv9Hw,0,,https://yt3.ggpht.com/NRWdk-bUuTQrAsRPWuiJMrfiy7lbXh99R5hVDpqHGTo5AizD3qhh-GIM2EVKrWvIg5m53ywQ=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.433008,
6798,UgwAnrKk4Vd_rbf67EN4AaABAg,richman pada kabur,1 month ago,@FahmiAbdillah95,UCe5NjxRhpooHJd6TNKT164A,0,,https://yt3.ggpht.com/ytc/AIdro_lJd1VVOYCwTpycWq3sP-hl01CSEMno0DCMSDJZmvBezIM=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.435157,
6799,UgwSOTvunoXOf2KMuW54AaABAg,"bang jujur gw masih kurang paham, kalo rupiah melemah kenapa bisa menyebabkan krisis ekonomi?",1 month ago,@vahrirubsan0693,UCA9a72b_Pq1wL-mu8FoOEtQ,0,,https://yt3.ggpht.com/_2RbX06MmwDUVmdR3DP6mdx75Ye0QihXwTE30wXSSvwW5njB05YX1KEp6_Mb1v_4YeiWQ0s4tA=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.437203,
6800,UgzdiEyj_0h-WSy7WGp4AaABAg,"Mata rupiah lemah, karena presiden Prabowo",1 month ago,@18SampaI20,UCxydnRgx2Mue1LtYeStty2A,0,,https://yt3.ggpht.com/ytc/AIdro_lnyVEqdZUiM7-gxFeVV2wSF2XVinGAOQZJoZfJ9c9qRvXiSKb1uJ2EQfd6vlscLRpLlg=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.439353,
6801,UgzxTkYccyVlvDQ9YH54AaABAg,"intinya adalah tim ekonomi dan keuangan pemerintahan wowo berisi orang goblok semua..! Era Habibi 1998-1999; Rp terhadap dolar dr 16.850 menguat jd 6.550; inflasi 77,6% turun ke 2,0%; pertumbuhan -13% menguat jd +2%; lalu bursa -35,1% tumbuh +39,5%..🤗🤭🤣",1 month ago,@zaqiraanca,UCMqKVvNvG6Cxh7Vst4Zz6sQ,0,,https://yt3.ggpht.com/ytc/AIdro_kT6LSQl0gkhLGKsnzmh6nCQN_Lse-eHutSqdjFtLQ0DU5jze6nPxZmgeH2QcOJT67YvA=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.441037,
6802,UgzpTED48Thz1KsF0sl4AaABAg,Ternyata buang kerok pengadaan ajaib mbg,1 month ago,@widijowo3833,UCHSHbOekGBKNWy7wjtMkNsw,0,,https://yt3.ggpht.com/ytc/AIdro_kVIIFF9Jk9VhUu6gYR1pfAzcQmt8O9IhXAaTY3bro4Ijs=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.442692,
6803,UgwjwJo1YSvadT3Q7wV4AaABAg,Bentar lagi ARA ke 20.000😂,1 month ago,@masbay6515,UCqBAWvm9fyLw0coJcSOWNcA,0,,https://yt3.ggpht.com/ytc/AIdro_mdgSWNx8TrUgwiDBwcOQUx24cc7G4TAS4GZ1CzNYA=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.444326,
6804,UgxqtkPa5IEJVgYR5CF4AaABAg,"Bang nanya serius nih bang. Omongan lu bisa ga di buat supaya bisa di denger pemerintah bang. Kayanya lebih baik bikin mereka denger bang. ( Boleh lu minta tolong dengan sangat ga bang sama om dedy. Supaya hal ini bisa di dengar sama pak prabowo)  Demi bangsa bang. Koq gw ngeri liat hal ini, seperti dibiarkan pemerintah. Dan penanganan mereka terhadap masalah ini tampaknya salah bang. Tolong dengan sangat",1 month ago,@2882Sony,UCC2uJzWudFiB1RVVao_5mSg,0,,https://yt3.ggpht.com/ytc/AIdro_kzerOcnO0j2mdqOXN7pstrkArDVk3Sd6zuwVpuC72-RQ=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.445877,
6805,Ugyj2PRv4RCvhDCMxtN4AaABAg,"Pengen panggil Purbaya, Airlangga dan pejabat2 unt bersimpuh di kaki Ferry. Dan dengerin dan belajar. Kok kwalitas begono jadi pemimpin bangsa",1 month ago,@budisugiarto9931,UCGH9bNSZLOCtXNKvNfMYiiw,1,,https://yt3.ggpht.com/ytc/AIdro_lcSNqqC89a-5t3cumbxoHB-vvXqs2LKOWeFaorL2o=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.447398,
6806,Ugw8ZLiOKz0Qg15RYsV4AaABAg,"Bung berhentilah bicara kita harus ini, harus itu. Urusan fiskal kan murni kewenangan pemerintah, jadi sebut sajalah pemerintah harus begin, harus begitu....",1 month ago,@novalrumbiyan8033,UCGCoTNili6Q6Z7Rn5TfmOtA,0,,https://yt3.ggpht.com/ytc/AIdro_kKaTDZKykpNY8rPDBED_7GWEZEMk2EOW00pebsk44=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.448942,
6807,UgyAXvsOmLns84V3Q-94AaABAg,Semua karena MBG,1 month ago,@RianY2K,UC63ZtxtHLe_I4YdeHIxqJTg,0,,https://yt3.ggpht.com/qtOCAJKd6z4asa1SKy9zmTBmaVle1ENcM4v0Zn-17wZ34Ae1K1SQaYAIIjZvpee-SQc3OJPBlQ=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.450463,
6808,UgxN_xtu8g6Hkh2JY454AaABAg,"Karena terlalu banyak pejabat pengkhianat di negeri ini,,, salah satunya ya yang bikin MBG itu biang keladinya",1 month ago,@NurAzizah-x5l2d,UCUyTPQQCqCyZb3vSmT1gX_w,1,,https://yt3.ggpht.com/ytc/AIdro_kXrVzf2kng6Bt3fDoTQur3nO0uITlQpQYpnFjviaOOtG-Tqfo3rW8xJWXn5hrlnURcGA=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.452025,
6809,UgwmLNlY7Ohv4QgwFzR4AaABAg,"akibat kawin cerai dan poligami dan sihir, timbul penipuan dan perampokan. korupsi adl perampokan. dan hal ini menyebabkan nilai rupiah jatuh. solusinya: tinggalkan ajaran yg memperbolehkan kawin cerai kawin cerai dan poligami dan sihir(memuja org mati, bertanya kpd arwah, judi)",1 month ago,@feriyanto-s9v,UCvE8p5U9oTlo8S8sdQJ4gUA,0,,https://yt3.ggpht.com/ytc/AIdro_kvrxOuhJrOPBZ_I_p-3IdqNYlDwqNIBvCmsVv2FAObk8GO9h16iCBka0lxCHvOdA-0Xg=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.74299,
6810,UgxmcqaAXYG96-YIyll4AaABAg,"Intinya, negara kita sedang diurusin org2 ga cerdas dan impoten.. ABS semua.. runyam kita.",1 month ago,@Cerita_KOI,UCXc6ywnbqyLgy3YXRMX4gSg,0,,https://yt3.ggpht.com/sArqspZxMSnsDcfzVT2MVD_YjShnlpqWMicFo2taehnxiU4AmI9UlCpCSnYr_phQvbG4CLJf-Q=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.74534,
6811,UgwhPPqnNNsdbwVOX9F4AaABAg,giliran pertamina aja lo banding bandingin ke negara maju... hadehh kacau agen soros dan neoliberal ini,1 month ago,@tryharyanto4028,UCDIkb6I3qK9C6dXVrPZ0lYA,0,1,https://yt3.ggpht.com/ytc/AIdro_k41WnZYGw28JS4c8g5U7bZ9z4z8czbmL5xmxR9Ql-mHA=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.747036,
6812,UgwG469hSxkqHq6IVVZ4AaABAg,"Ini sudah di prediksi bennix dan terbukti, akan ada serangan dari singapura bahkan bennix mengatakan singapura wajib menyerang indonesia agar negaranya bisa bertahan dengan tujuan agar org² kaya di Indonesia menyimpan uangnya di singapura.  Singapura itu tdk memiliki kekayaan apapun  untuk bisa bertahan harus ada uang masuk yg besar",1 month ago,@mamaindah8326,UCBn7fk5GQyarsKqDFNM7vEQ,0,,https://yt3.ggpht.com/csnJWdJPNtz73HywjRJQVdgl1CFueYMTjmQ7TDH0pc_v3gd32u5gKUl7t0ggOKWKdNTPICrnBw=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.748844,
6813,Ugx6uB-iNPDkWPI6Qkl4AaABAg,"Otoritas fiskal kita arogan,kurang akur dgn otoritas moneter.",1 month ago,@herling9762,UCffgkkbdX9EJ50oTp0N9I5Q,0,,https://yt3.ggpht.com/ytc/AIdro_mEeooPwNHNCEYeQC4_pFydhbfIw60R9KeIX6A8uiY=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.750368,
6814,UgzUHURmc3FDQ8NzqBZ4AaABAg,Bang pemilihan deputi gubernur BI yang tidak sesuai background/ tidak memiliki pengalaman di bidang moneter ikut andil dalam pelemahan rupiah juga ga bang?,1 month ago,@rinfillah,UCudf9CyBl6IkJ9Ij2jbq8Bg,0,,https://yt3.ggpht.com/8DveVLKNIHDx22JnSUCSu8rU5gc0m8-fgsWx0IonI1TP_t50fLANxSfgIf-uO9gOQw7b7jknT2c=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.752141,
6815,Ugz-JNX4pqS8BrAcaF14AaABAg,"Indonesia banyak berhutang matawang USD diluar maka apabila USD semakin mengukuh daripada Rupiah , hutang semakin bertambah untuk membayar bunga dan pokok.",1 month ago,@juliusjanusip6821,UCbyI2u41UmQ3CWrGbRHGi-Q,1,,https://yt3.ggpht.com/ytc/AIdro_lVdgv6VK0IOScTdHt1R4NdIFdRkvG2Y1jsrCR_otHBLogTg1YjnUt3k9YQBrmAT3VFLg=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.753923,
6816,UgxfFKZ9DNpgyFe4veJ4AaABAg,PASTI TRENDINGGGG❤❤❤❤❤❤BISMILLAH,1 month ago,@fakihaw,UCs0drkvZuQ48wDWpvMQxnFg,5,,https://yt3.ggpht.com/VhkqHiuKIzK2kCnWzbY9SWGxk8qGl90PI41p9trTwaJdPL912bvKQP8F2dE0RZO_72Bcagvrng=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.755535,
6817,UgzQP2bGpRUykRW2Qrd4AaABAg,"tapi kadang orang orang lo banding2in juga kalo indonesia lagi negatif, kalo lagi positif gak boleh banding2in",1 month ago,@tryharyanto4028,UCDIkb6I3qK9C6dXVrPZ0lYA,0,,https://yt3.ggpht.com/ytc/AIdro_k41WnZYGw28JS4c8g5U7bZ9z4z8czbmL5xmxR9Ql-mHA=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.7573,
6818,UgzVJKaAlObXp7eK-Gt4AaABAg,"Bang, rupiah tuh melemah ke semua mata uang, coba dibandingkan deh.
Trus pertanyaan nya knp mata uang kita melemah terus tiap tahun di 2009 , 9rb per dolar, skr?",1 month ago,@yantohuang83,UCZu3VGQdDSGbOeazeQVgpPw,0,,https://yt3.ggpht.com/NyIoRhooRftIwaKNndli5fPs75tzdYJ-JP9wWr_wscNB5m7C_OZm7zXDjsliXgJzy0JmDAx4Y-g=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.758929,
6819,UgzTYymTw5nQQCODa4B4AaABAg,"Penjelasannya gak nyambung cuma cocokologi😂😂😂
Bukan Ekonom, cuma lulusan S1 akuntansi kok bisa dipercaya 😂😂😂",1 month ago (edited),@prashenjon5341,UCyTSR2qLCaXKeXx_WhcFVOw,0,5,https://yt3.ggpht.com/FH3TVGA9YU7I4Faj1i8GRVQzUbhLwFLCEWHy43pJB-yw9yCghSFX8rBeisVANqw-gwHRLwlGEPg=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.760496,
6820,UgyDDlgoBxCBg8NFIMx4AaABAg,MBG HABISKAN  335 triliun/TAHUN..,1 month ago,@dirwan13450,UCG_a_IruUqZ9xwSTZtokcYg,0,,https://yt3.ggpht.com/ytc/AIdro_nHNCI2ETRBgklMAZ-4MvbthZQkjwVJ2SQVH6c8QCs=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.762032,
6821,UgzVAfA99zxPaOakhFB4AaABAg,Purbacot,1 month ago,@AriantoSitobing,UC-Hrk-gAXo3rflDd76LyB7A,0,,https://yt3.ggpht.com/ytc/AIdro_nmtsXDHjV3vsi3WJxNLeR6_m62bNa4V324lnRtnFy0u-rpS5RDcRIx863T-hajBZ4JOA=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.763617,
6822,UgzIXiK_zCFIxAxOh554AaABAg,"positif thinking aja, mungkin mau nyari angka cantik untuk mempersiapkan agustusan  Rp17845 (17 - 8 - 45 )

Paling tidak saya sudah berusaha positif thingking , jangan dibully gaess 😬",1 month ago,@muhammadraisulfadillah8214,UCaxIgZ_vTLfLd6nmyQ-kJwg,0,,https://yt3.ggpht.com/ytc/AIdro_kIQd925lZn3kNvSQBuSIvxotU3QPyWJUGr6nl8J4Bbkl1bcFpzgHabStJf-LedxUFwQA=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.765288,
6823,UgwRf6GlFn-JpRNRpUp4AaABAg,14:09 gw juga capek denger MBG terus sama pengadaan ghaib,1 month ago,@FerrariPeek2k,UCgg_7jKgn9R7oiBS_iigKpQ,19,,https://yt3.ggpht.com/FUTUwPlJIsL064b2Bk2pe_idWkuWGTXP_PhCx_m_KWVM675PASe6RfYdOgCuKXUapuhzwPDQcg=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.766989,
6824,UgzEACH8WXQjaBqohYZ4AaABAg,"Masih lama ya 2029,,ya Allah Mugi kiat",1 month ago,@anakterbuank5512,UCfvbW4T3_CGcsodZhK94FJQ,0,,https://yt3.ggpht.com/ytc/AIdro_mxDvDqySeOtcNFSPcRamzfWzdjakjAHDsEXH1UAHX_xxY=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.768539,
6825,UgzrY1_NtmsbiBlwmV14AaABAg,"Stop
- MBG
- Kopdes

Cut:
- jumlah wamen
- fasilitas pejabat
- TNI di posisi publik

pajekin:
- DPR",1 month ago,@gandiiswara5473,UCnQO-9YdRdO05jvxVaFIQOQ,0,,https://yt3.ggpht.com/ytc/AIdro_l8qDln17BvHuLeXnGQPO3jJUcZqkpEI-xVHc03zeNmWsI=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.770072,
6826,Ugw7OoZYhtRbsQGAOXh4AaABAg,That’s Amazing,1 month ago,@jimmyyustianus5705,UCZZRd_9tjai-VTAF9SUFNFQ,0,,https://yt3.ggpht.com/ytc/AIdro_l3A6qiZs8L9gqcWPWSmjRJ9YxbO1pYimwF4BK8oIk=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.772127,
6827,UgxLRi9E_N9h0z8CIEN4AaABAg,Ga usah tertekan deh yg Pea jurinya,1 month ago,@fentievantriana5819,UCRbV6pEYVde14w0vjfKEa5w,0,,https://yt3.ggpht.com/ytc/AIdro_kgqmn9-R4x7NhLVn42BpCuKqtgwCCFz2X_GDoNIPU=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.773765,
6828,Ugzp45Trx7YLEUs_f3N4AaABAg,kenapa di potong di 7:50? human error editing kah,1 month ago,@natlasamudra2701,UCt1zh_GAV2J7wM8oMWnk4WQ,0,,https://yt3.ggpht.com/ytc/AIdro_mrJ2orVKNlBql0Qa6OvmOgN_k4cWHbhSNAI96Ub1Bchw=s88-c-k-c0x00ffffff-no-rj,False,False,1780714641.775513,
6829,UgwhPPqnNNsdbwVOX9F4AaABAg.AWkOMpwe7WOAWkZLuMDT21,Dibandingin Petronas?,1 month ago,@agungkrisna7426,UCJky1iT7Quc2Lz-RLwl4uHw,0,,https://yt3.ggpht.com/ytc/AIdro_kZ27WM2kFi2yIuWE9b-1zIUFH05XUI9NDpkYUV9GgUIm8=s88-c-k-c0x00ffffff-no-rj,False,True,1780714641.955513,
6830,UgzTYymTw5nQQCODa4B4AaABAg.AWkO40XIkE0AWkOHEAq9Gi,"Ada data, malah dibilang cocoklogi.",1 month ago,@HpbarurilmiHp,UClQuLFPCwenh6omGsmDwFAw,0,,https://yt3.ggpht.com/ytc/AIdro_k6ik9k6NPqHs0kvMwv9SpZyE9qUk9AxeJZJ9_zucX5-Srt4Jkr8so6gIcmOMBS08yveQ=s88-c-k-c0x00ffffff-no-rj,False,True,1780714642.347665,
